Date/Time,THERMAL ZONE: SPACE 201:Zone Air Temperature [C](Hourly),THERMAL ZONE: SPACE 201 PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Heating Energy [J](Hourly),THERMAL ZONE: SPACE 305 PTHP:Zone Packaged Terminal Heat Pump Total Cooling Energy [J](Hourly) 
 01/04  08:00:00,18.000025544737786,-6.690214719794247,2279039.8402477849,0.0 
 01/04  09:00:00,18.00020653910276,-6.15333445441951,2188825.1215538454,0.0 
 01/04  10:00:00,18.000422042566354,-6.135815222904093,2034905.016991118,0.0 
 01/04  11:00:00,18.00051265223643,-6.129779829140747,1947942.1892301792,0.0 
 01/04  12:00:00,18.000491871919065,-6.130684745085749,1888421.9389176933,0.0 
 01/04  13:00:00,18.000477702205765,-6.132458915445523,1853700.80666757,0.0 
 01/04  14:00:00,18.000413432952198,-6.133021393827248,1768918.3783836419,0.0 
 01/04  15:00:00,18.00029473161997,-6.1275348986579269,1564003.3009374194,0.0 
 01/04  16:00:00,18.000226669140625,-6.116985112471831,1396827.8459899584,0.0 
 01/04  17:00:00,18.000225497197474,-6.106250218975181,1310212.7042408477,0.0 
 01/04  18:00:00,18.00024967681889,-6.100302269166549,1313473.3171518406,0.0 
 01/04  19:00:00,18.000404589179039,-6.6201101526593,1785238.1234197817,0.0 
 01/04  20:00:00,18.000275818378375,-6.632216352045863,1846473.745084869,0.0 
 01/04  21:00:00,18.00025569714499,-6.640901994475688,1968439.3500938263,0.0 
 01/04  22:00:00,18.00019251785034,-6.64763699525917,1984567.5858561777,0.0 
 01/04  23:00:00,18.000147644260477,-6.652689278313949,1992652.7774142842,0.0 
 01/04  24:00:00,18.000131138916879,-6.656984465470757,1995687.9968018968,0.0 
 01/05  01:00:00,18.000118445724764,-6.661642691938301,2002389.5171144864,0.0 
 01/05  02:00:00,18.000112543231638,-6.665942220706643,2010191.814336723,0.0 
 01/05  03:00:00,18.00012707694773,-6.6699428163645939,2014631.6616412677,0.0 
 01/05  04:00:00,18.00015852377648,-6.674538791623576,2016525.815476764,0.0 
 01/05  05:00:00,18.00016375964661,-6.679881136053193,2027924.9241335295,0.0 
 01/05  06:00:00,18.000150883174837,-6.6851538631129598,2043609.9864568548,0.0 
 01/05  07:00:00,18.00016311793473,-6.701911839769327,2050169.6466697809,0.0 
 01/05  08:00:00,18.000155619088195,-6.705985341390527,2062825.5559457825,0.0 
 01/05  09:00:00,18.00022623980738,-6.170863110725172,1996433.9631443385,0.0 
 01/05  10:00:00,18.000366239641335,-6.1534415369023629,1855257.0218066648,0.0 
 01/05  11:00:00,18.000423327938827,-6.143749740276198,1763176.241899305,0.0 
 01/05  12:00:00,18.00041655965603,-6.139884344984391,1701094.558733714,0.0 
 01/05  13:00:00,18.000390804692214,-6.137925784577561,1681428.111792219,0.0 
 01/05  14:00:00,18.00036482810693,-6.133934015307019,1618541.7337463557,0.0 
 01/05  15:00:00,18.000321021862978,-6.128328296333571,1482734.198656508,0.0 
 01/05  16:00:00,18.000295913620687,-6.123113004099381,1389279.0387471675,0.0 
 01/05  17:00:00,18.000263377959045,-6.118461525813626,1296232.9702044556,0.0 
 01/05  18:00:00,18.000238079691049,-6.114011919257808,1211413.6272337745,0.0 
 01/05  19:00:00,18.000376571180586,-6.63650227553826,1611730.3866014924,0.0 
 01/05  20:00:00,18.00025940012178,-6.649152208304184,1649531.9817353429,0.0 
 01/05  21:00:00,18.000268219757243,-6.658491613584161,1819488.950239551,0.0 
 01/05  22:00:00,18.00023484660578,-6.666088119468299,1834973.5169193005,0.0 
 01/05  23:00:00,18.000186641793545,-6.672606589033095,1851783.3512132895,0.0 
 01/05  24:00:00,18.00009237210568,-6.67766347184027,1881587.770377277,0.0 
 01/06  01:00:00,18.000037767872887,-6.680059559764522,1898212.9979328418,0.0 
 01/06  02:00:00,18.000004628416428,-6.681580493353304,1916587.6837590829,0.0 
 01/06  03:00:00,18.00000050497783,-6.682046235033496,1936890.8114562354,0.0 
 01/06  04:00:00,18.000000522623908,-6.681558228328065,1952998.9419760644,0.0 
 01/06  05:00:00,18.000000534046288,-6.680559702842241,1966088.3488647207,0.0 
 01/06  06:00:00,18.000000540542,-6.679440561865004,1978871.6103397564,0.0 
 01/06  07:00:00,18.000000547139256,-6.675681323329923,1980488.675782322,0.0 
 01/06  08:00:00,18.000019319173498,-6.674283064388153,1975300.6855313406,0.0 
 01/06  09:00:00,18.000167037849523,-6.140720068257799,1855430.4646696724,0.0 
 01/06  10:00:00,18.00029728862373,-6.121463205761593,1576860.9483978474,0.0 
 01/06  11:00:00,18.000306829908426,-6.1125874400576809,1386223.98773681,0.0 
 01/06  12:00:00,18.000241037013976,-6.110328589254396,1220073.380052703,0.0 
 01/06  13:00:00,18.000214884729883,-6.1093529634426348,1144401.750985155,0.0 
 01/06  14:00:00,18.00016917765461,-6.106985915930967,954583.4890178539,0.0 
 01/06  15:00:00,18.134583280273053,-6.0818580112425819,520163.09317771487,0.0 
 01/06  16:00:00,18.38646006675772,-6.020953625231733,215353.89942662064,0.0 
 01/06  17:00:00,18.512225722470466,-5.973279726910909,47907.14791729875,0.0 
 01/06  18:00:00,18.49922525301942,-5.9578595239737999,19991.774160464887,0.0 
 01/06  19:00:00,18.0175874092013,-6.52334872740996,938970.6506658869,0.0 
 01/06  20:00:00,18.000182880219673,-6.553617653024717,929601.2339142074,0.0 
 01/06  21:00:00,18.00025627165772,-6.5600481561782,1197296.349763932,0.0 
 01/06  22:00:00,18.000215600457954,-6.563547475700385,1160363.372851286,0.0 
 01/06  23:00:00,18.000202763291399,-6.566669962053463,1129480.2585333524,0.0 
 01/06  24:00:00,18.000201962168214,-6.570406672723543,1109746.3850809439,0.0 
 01/07  01:00:00,18.000190435567743,-6.574982578296059,1104500.1792717344,0.0 
 01/07  02:00:00,18.00019391905171,-6.580000005422026,1105477.7929641789,0.0 
 01/07  03:00:00,18.000211768995134,-6.585832589673921,1110805.7756624039,0.0 
 01/07  04:00:00,18.00023597449363,-6.592883504522486,1120030.7860567659,0.0 
 01/07  05:00:00,18.000266837489339,-6.601447807966207,1110650.9857209963,0.0 
 01/07  06:00:00,18.00023183862984,-6.617100342809784,1065973.7096057533,0.0 
 01/07  07:00:00,18.000153909031935,-6.427989517304183,1146055.9337362578,0.0 
 01/07  08:00:00,18.000091850898845,-6.441167215113183,1228547.5531576533,0.0 
 01/07  09:00:00,18.00005632192146,-5.969775965790223,1296746.0527248996,0.0 
 01/07  10:00:00,18.000044855652147,-5.975459673933127,1350691.6572344427,0.0 
 01/07  11:00:00,18.000033280437817,-5.9804667053919,1410147.3494754425,0.0 
 01/07  12:00:00,18.00002291978312,-5.984562777090751,1463728.1947538539,0.0 
 01/07  13:00:00,18.000001545686755,-5.987473178820008,1509363.9685891516,0.0 
 01/07  14:00:00,18.000000269997533,-5.988206654889718,1542622.4207832588,0.0 
 01/07  15:00:00,18.000000177049228,-5.985708558944669,1557879.8189330784,0.0 
 01/07  16:00:00,18.000000120945339,-5.979000269556344,1531892.1862215489,0.0 
 01/07  17:00:00,18.000000105824055,-5.969434968743822,1434752.1418769519,0.0 
 01/07  18:00:00,18.000000107718586,-5.960648130479957,1311754.6111291652,0.0 
 01/07  19:00:00,18.000000112807489,-6.430476974423111,1194349.1894144349,0.0 
 01/07  20:00:00,18.000000119927127,-6.422039348858086,1091491.2431229149,0.0 
 01/07  21:00:00,18.00000012924975,-6.4145910260295369,1006538.4976841125,0.0 
 01/07  22:00:00,18.00000014047504,-6.408654064412004,942188.5377156487,0.0 
 01/07  23:00:00,18.00000103071683,-6.404367373080961,897458.165121328,0.0 
 01/07  24:00:00,18.000027765079599,-6.401907890566292,869881.8367492581,0.0 
 01/08  01:00:00,18.000032924908145,-6.401054457429616,862211.7974495697,0.0 
 01/08  02:00:00,18.000028366681879,-6.400894597943719,867497.38904954,0.0 
 01/08  03:00:00,18.000031750666996,-6.401366968915519,880874.8240047362,0.0 
 01/08  04:00:00,18.00003571321719,-6.402521246063735,902031.5328083688,0.0 
 01/08  05:00:00,18.0000301623953,-6.404236246650082,931553.20431507,0.0 
 01/08  06:00:00,18.000035928083635,-6.406249887511513,963278.3691142922,0.0 
 01/08  07:00:00,18.000046761332205,-6.619280158778118,997381.9353208502,0.0 
 01/08  08:00:00,18.000051934803645,-6.622474988747869,1035435.719629807,0.0 
 01/08  09:00:00,18.000047139836786,-6.113496167088681,1078239.5659265323,0.0 
 01/08  10:00:00,18.000035098113036,-6.116335796839039,1124445.393049591,0.0 
 01/08  11:00:00,18.000008140683084,-6.118916727001498,1175341.8678153393,0.0 
 01/08  12:00:00,18.000000235037928,-6.120900861733603,1221259.6880339557,0.0 
 01/08  13:00:00,18.000001179613695,-6.122660929472147,1257091.2979630302,0.0 
 01/08  14:00:00,18.000000204415163,-6.1241594055517469,1285962.7444154393,0.0 
 01/08  15:00:00,18.000000165682093,-6.124794248470004,1302315.128840577,0.0 
 01/08  16:00:00,18.00000014976563,-6.124101808004891,1299149.966741,0.0 
 01/08  17:00:00,18.000000139107887,-6.121864553434719,1271862.2926430745,0.0 
 01/08  18:00:00,18.000000136101119,-6.1183758044285379,1226205.0624728723,0.0 
 01/08  19:00:00,18.000000141844827,-6.626979669773033,1163752.1815857015,0.0 
 01/08  20:00:00,18.0000001504192,-6.622125332203493,1100857.4336084359,0.0 
 01/08  21:00:00,18.000000157365947,-6.618102478545455,1056770.1217144987,0.0 
 01/08  22:00:00,18.000000159384859,-6.614347726153632,1035751.7846593233,0.0 
 01/08  23:00:00,18.000000164896446,-6.610437854103502,1021061.7001683557,0.0 
 01/08  24:00:00,18.00000018375304,-6.607622430497492,1009680.5508364246,0.0 
 01/09  01:00:00,18.000011606462615,-6.6069166335936428,1004759.432061873,0.0 
 01/09  02:00:00,18.000040559587278,-6.607935142562769,1012541.1131891493,0.0 
 01/09  03:00:00,18.000043994311868,-6.60969460182017,1033321.2359745168,0.0 
 01/09  04:00:00,18.0000307856173,-6.611833821213389,1063643.2048778586,0.0 
 01/09  05:00:00,18.00001398643084,-6.6139470612318649,1099411.6445219347,0.0 
 01/09  06:00:00,18.000017542301085,-6.616095660159633,1134046.5918956989,0.0 
 01/09  07:00:00,18.000031089057996,-6.618768019439585,1169312.0736234009,0.0 
 01/09  08:00:00,18.000056281885688,-6.620239828304464,1200319.3810623869,0.0 
 01/09  09:00:00,18.000149810369945,-6.099108335913859,1141506.1982139436,0.0 
 01/09  10:00:00,18.00024547873756,-6.08093968453629,1004909.6372179679,0.0 
 01/09  11:00:00,18.000258313265716,-6.071838097022547,923794.9053981119,0.0 
 01/09  12:00:00,18.00023559129727,-6.068393733929864,863129.6252752653,0.0 
 01/09  13:00:00,18.00022456755961,-6.067742473186731,872622.3581703303,0.0 
 01/09  14:00:00,18.000200170194089,-6.06559764128114,830498.8340124926,0.0 
 01/09  15:00:00,18.000129072367249,-6.062664638173228,703777.8116395426,0.0 
 01/09  16:00:00,18.00015674520527,-6.059155362396027,656882.4884636063,0.0 
 01/09  17:00:00,18.000247082488657,-6.056746862128328,642560.3071046796,0.0 
 01/09  18:00:00,18.00023534924932,-6.054995317364429,644652.3784993785,0.0 
 01/09  19:00:00,18.00028347803226,-6.566068606955775,1117131.2471269458,0.0 
 01/09  20:00:00,18.00019746366022,-6.579797738846833,1174872.995508795,0.0 
 01/09  21:00:00,18.00021791737073,-6.5900179174242299,1383133.374482675,0.0 
 01/09  22:00:00,18.000189788853964,-6.598034490457324,1422598.687113351,0.0 
 01/09  23:00:00,18.00015493598487,-6.604906416227549,1459147.8162805953,0.0 
 01/09  24:00:00,18.000130922891587,-6.610851436930066,1491018.281007645,0.0 
 01/10  01:00:00,18.00010661234779,-6.616373374317713,1522581.9680748347,0.0 
 01/10  02:00:00,18.000091883038583,-6.621220960146876,1551002.9327436232,0.0 
 01/10  03:00:00,18.000068996154189,-6.625601694741221,1581762.6993079719,0.0 
 01/10  04:00:00,18.000037920950658,-6.629276961009883,1614226.571335,0.0 
 01/10  05:00:00,18.000014557163266,-6.632242706590181,1644136.957064413,0.0 
 01/10  06:00:00,18.0000095131479,-6.634709664535227,1668477.533867328,0.0 
 01/10  07:00:00,18.000022268532147,-6.693398772546409,1687988.6298416677,0.0 
 01/10  08:00:00,18.00003617361371,-6.694192664329901,1671155.0395928769,0.0 
 01/10  09:00:00,18.000147711246986,-6.1580089506684099,1465047.228011627,0.0 
 01/10  10:00:00,18.000234545888938,-6.14069203757133,1210044.455686567,0.0 
 01/10  11:00:00,18.0002606055356,-6.135981618004979,1148655.2440344869,0.0 
 01/10  12:00:00,18.00022101893527,-6.136980579220353,1076375.2309715276,0.0 
 01/10  13:00:00,18.000195452628245,-6.137651867603637,1046207.7901959651,0.0 
 01/10  14:00:00,18.00017301687799,-6.134116631578855,869791.7865860738,0.0 
 01/10  15:00:00,18.158797898499939,-6.103526294046941,440509.44591936547,0.0 
 01/10  16:00:00,18.441593213424157,-6.033212091904596,115530.14532043119,0.0 
 01/10  17:00:00,18.567745093536627,-5.982044961000757,0.0,0.0 
 01/10  18:00:00,18.51855235302919,-5.977729684423593,14699.817326506385,0.0 
 01/10  19:00:00,18.019806398545297,-6.560339931672737,890489.8069618926,0.0 
 01/10  20:00:00,18.00020046921912,-6.59814253607074,923038.1105822097,0.0 
 01/10  21:00:00,18.000237748628576,-6.608487464864194,1178908.8422635073,0.0 
 01/10  22:00:00,18.00014692615343,-6.613191905182973,1178479.8561626585,0.0 
 01/10  23:00:00,18.00008282460912,-6.61596883091327,1176808.575363723,0.0 
 01/10  24:00:00,18.000108957198778,-6.618351633519052,1162001.2089329726,0.0 
 01/11  01:00:00,18.000189219138116,-6.623119464673569,1141752.5290987192,0.0 
 01/11  02:00:00,18.000257721071525,-6.630138203956019,1130843.7512793786,0.0 
 01/11  03:00:00,18.000255108277999,-6.638508004456889,1146993.0136123812,0.0 
 01/11  04:00:00,18.00020901996046,-6.646806206741612,1181360.2535770634,0.0 
 01/11  05:00:00,18.000190859036814,-6.654471448072772,1211182.8552607804,0.0 
 01/11  06:00:00,18.00019193759576,-6.662367123769741,1239638.5953366915,0.0 
 01/11  07:00:00,18.00018116799561,-6.570809468346034,1275867.0791595183,0.0 
 01/11  08:00:00,18.000136416168986,-6.577467771829366,1343449.4219358187,0.0 
 01/11  09:00:00,18.000135666151406,-6.066690960102356,1333919.9421054202,0.0 
 01/11  10:00:00,18.00020957923872,-6.045493779561571,1150406.7297384956,0.0 
 01/11  11:00:00,18.000220308159805,-6.031877359617249,1021159.926637536,0.0 
 01/11  12:00:00,18.000208393656818,-6.02549868016519,944643.3963086731,0.0 
 01/11  13:00:00,18.000216186514995,-6.02468877740073,964993.229411048,0.0 
 01/11  14:00:00,18.000206088577895,-6.023822747753805,948318.9268711691,0.0 
 01/11  15:00:00,18.00015031065976,-6.0221504671572119,849257.8083208129,0.0 
 01/11  16:00:00,18.000126044967286,-6.019952273807135,806088.6710948318,0.0 
 01/11  17:00:00,18.000105544920144,-6.017630678174665,773996.401385853,0.0 
 01/11  18:00:00,18.000248571215115,-6.014588504842304,747817.6051690421,0.0 
 01/11  19:00:00,18.00029330463528,-6.515661927121801,1188625.124573375,0.0 
 01/11  20:00:00,18.000193928652647,-6.5303698771773119,1234448.2942477426,0.0 
 01/11  21:00:00,18.00020356824464,-6.540176370213421,1453426.9681706578,0.0 
 01/11  22:00:00,18.000187137403658,-6.547796500470969,1485884.815899936,0.0 
 01/11  23:00:00,18.00018072737986,-6.55471204548304,1512461.9072952755,0.0 
 01/11  24:00:00,18.000186491764639,-6.561411717761962,1535560.9568946288,0.0 
 01/12  01:00:00,18.00019638704021,-6.568370376350263,1557975.6300507833,0.0 
 01/12  02:00:00,18.00019413308041,-6.575367938983302,1583629.1999016819,0.0 
 01/12  03:00:00,18.000176443887886,-6.582061608193661,1612524.7188008894,0.0 
 01/12  04:00:00,18.00013561026142,-6.588179965359056,1646361.9066891587,0.0 
 01/12  05:00:00,18.00008304305972,-6.593198299948546,1681489.3496155947,0.0 
 01/12  06:00:00,18.000028513915628,-6.596949970594995,1715765.1296085923,0.0 
 01/12  07:00:00,18.00000053967641,-6.677300049538398,1744028.0007430094,0.0 
 01/12  08:00:00,18.000000346889747,-6.676811927000304,1744509.7473421579,0.0 
 01/12  09:00:00,18.000072317905646,-6.140297073426816,1583200.7653347394,0.0 
