Date/Time,3F-B-BED2:Zone Air Temperature [C](Hourly),3F-B-BED2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),3F-B-BED2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),3F-B-BED2 BEDROOM-B:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 02/04  22:00:00,15.245461773172503,0.0,0.0,-1.8413840397883786 
 02/04  23:00:00,18.094517812700479,1264765.8002797808,0.0,-1.4338751404206738 
 02/04  24:00:00,17.999999999999984,803655.9424687182,0.0,-1.3171461629959432 
 02/05  01:00:00,17.999999999999998,833233.4130461188,0.0,-1.2987176686971527 
 02/05  02:00:00,18.000000000000026,823699.0050531637,0.0,-1.2893836442395808 
 02/05  03:00:00,17.99999999999999,826568.6513810933,0.0,-1.2860805045120787 
 02/05  04:00:00,17.999999999999994,837969.9575780176,0.0,-1.2854355004797938 
 02/05  05:00:00,18.0,852678.9159127058,0.0,-1.286011381088599 
 02/05  06:00:00,18.000000000000019,874934.0551228508,0.0,-1.2870680193703097 
 02/05  07:00:00,17.999999999999998,892787.9923661403,0.0,-1.2881183516209154 
 02/05  08:00:00,17.999999999999976,906559.5842593713,0.0,-1.2900964507124809 
 02/05  09:00:00,15.836706862657693,0.0,0.0,-1.563732650328002 
 02/05  10:00:00,15.163882891338064,0.0,0.0,-1.8042866322376348 
 02/05  11:00:00,15.113658594503257,0.0,0.0,-1.854121646951916 
 02/05  12:00:00,15.083771136980668,0.0,0.0,-1.8810089228973384 
 02/05  13:00:00,16.62758125342742,977461.226668983,0.0,-1.7169958446557692 
 02/05  14:00:00,18.000000004856465,1033115.9041665997,0.0,-1.360473611948345 
 02/05  15:00:00,15.851660966269419,0.0,0.0,-1.5917390883434955 
 02/05  16:00:00,15.221478525331513,0.0,0.0,-1.8099391769481388 
 02/05  17:00:00,15.207904051782421,0.0,0.0,-1.8410749051156328 
 02/05  18:00:00,15.183729932112028,0.0,0.0,-1.8574792049359186 
 02/05  19:00:00,15.1553073119856,0.0,0.0,-1.8679844756209494 
 02/05  20:00:00,15.127951723721724,0.0,0.0,-1.875493516513212 
 02/05  21:00:00,15.10509360362569,0.0,0.0,-1.8806971764402754 
 02/05  22:00:00,15.086758566808259,0.0,0.0,-1.8858936941223122 
 02/05  23:00:00,18.093529541052793,1419124.4520742589,0.0,-1.4532193046437423 
 02/05  24:00:00,18.000000000000008,914418.4636893197,0.0,-1.3248648418675575 
 02/06  01:00:00,17.999999999999994,929760.0233529182,0.0,-1.305057919703955 
 02/06  02:00:00,17.999999999999987,910790.2734034389,0.0,-1.2956726568013529 
 02/06  03:00:00,18.000000000000058,903080.0204950548,0.0,-1.2910121393792549 
 02/06  04:00:00,18.000000000000005,903305.143011596,0.0,-1.2880914619858258 
 02/06  05:00:00,17.999999999999998,916858.5377364747,0.0,-1.2859054025351878 
 02/06  06:00:00,18.0,933071.3951730289,0.0,-1.2839575485233495 
 02/06  07:00:00,18.000000000000008,945741.2732591885,0.0,-1.2819028140116738 
 02/06  08:00:00,18.000000000000037,955465.9112236932,0.0,-1.2807713960771035 
 02/06  09:00:00,15.803367757679773,0.0,0.0,-1.5562431992894262 
 02/06  10:00:00,15.196940428498217,0.0,0.0,-1.7838617150229013 
 02/06  11:00:00,15.228878143011782,0.0,0.0,-1.8131876780441117 
 02/06  12:00:00,15.26393174243797,0.0,0.0,-1.8245105758157847 
 02/06  13:00:00,16.743594990002675,810935.3210708808,0.0,-1.6666521186347339 
 02/06  14:00:00,18.000000004626416,819376.067775631,0.0,-1.3498680831582118 
 02/06  15:00:00,16.07438459376193,0.0,0.0,-1.5659993982588685 
 02/06  16:00:00,15.580372385049758,0.0,0.0,-1.7484065059405592 
 02/06  17:00:00,15.614492063082232,0.0,0.0,-1.7643265355651357 
 02/06  18:00:00,15.594199005222642,0.0,0.0,-1.7707564096089959 
 02/06  19:00:00,15.513855218985647,0.0,0.0,-1.7817166936949403 
 02/06  20:00:00,15.410731300840404,0.0,0.0,-1.7983528807561638 
 02/06  21:00:00,15.307778037017002,0.0,0.0,-1.8181222333825407 
 02/06  22:00:00,15.214622814840695,0.0,0.0,-1.8397263389578527 
 02/06  23:00:00,18.094756368782485,1320429.3532622283,0.0,-1.4339635565728005 
 02/06  24:00:00,17.99999999999999,877493.6926610813,0.0,-1.316192245230029 
 02/07  01:00:00,18.000000000000019,914785.8088379193,0.0,-1.2989704441722992 
 02/07  02:00:00,17.99999999999998,922279.5825545323,0.0,-1.2911852253615813 
 02/07  03:00:00,18.000000000000015,936172.1281521517,0.0,-1.2879013096425592 
 02/07  04:00:00,17.999999999999987,964863.5162621342,0.0,-1.2871294792269064 
 02/07  05:00:00,18.00000000000005,1016298.7167572274,0.0,-1.287769162160746 
 02/07  06:00:00,18.000000000000005,1069838.1648475789,0.0,-1.2883185410244378 
 02/07  07:00:00,18.000000000000005,1111365.2096384364,0.0,-1.289143912516268 
 02/07  08:00:00,18.00000000000001,1136264.2356641067,0.0,-1.2896318704636008 
 02/07  09:00:00,15.680366511272874,0.0,0.0,-1.5842421362331763 
 02/07  10:00:00,15.108517414642428,0.0,0.0,-1.8064422481532594 
 02/07  11:00:00,15.235635595827901,0.0,0.0,-1.821309161852508 
 02/07  12:00:00,15.350113573896879,0.0,0.0,-1.8120882482246994 
 02/07  13:00:00,16.832494484891684,744892.5313972285,0.0,-1.6390720807128088 
 02/07  14:00:00,18.00000006464577,621034.6061699119,0.0,-1.3421278650728288 
 02/07  15:00:00,16.326197882860865,0.0,0.0,-1.5288720312968367 
 02/07  16:00:00,15.973888098191607,0.0,0.0,-1.6774224009696413 
 02/07  17:00:00,16.119128036215075,0.0,0.0,-1.6654483706623189 
 02/07  18:00:00,16.145236472850969,0.0,0.0,-1.6604036053081135 
 02/07  19:00:00,16.069276862627278,0.0,0.0,-1.6726394171341708 
 02/07  20:00:00,15.959658250500505,0.0,0.0,-1.693221078058958 
 02/07  21:00:00,15.83309332180468,0.0,0.0,-1.7181044329406019 
 02/07  22:00:00,15.718514291497451,0.0,0.0,-1.7428057293593773 
 02/07  23:00:00,18.11022381942752,878682.4370793242,0.0,-1.4095688411502845 
 02/07  24:00:00,18.000000000000019,586186.8735023004,0.0,-1.3241060783858508 
 02/08  01:00:00,18.00000000000001,678193.4957389153,0.0,-1.3086899065884244 
 02/08  02:00:00,18.0,709091.1588721064,0.0,-1.2961710181293696 
 02/08  03:00:00,18.000000000000005,739117.6734943888,0.0,-1.2888928771002089 
 02/08  04:00:00,17.999999999999994,770897.3558090056,0.0,-1.2844974942507169 
 02/08  05:00:00,18.000000000000026,800272.1579236438,0.0,-1.2809482359258096 
 02/08  06:00:00,17.999999999999994,827669.6512229183,0.0,-1.2788925204464552 
 02/08  07:00:00,18.000000000000005,850561.2436515613,0.0,-1.2783382770074117 
 02/08  08:00:00,17.99999999999999,863021.9941426719,0.0,-1.278575085459955 
 02/08  09:00:00,15.929922301022748,0.0,0.0,-1.5408605448859679 
 02/08  10:00:00,15.318631468649472,0.0,0.0,-1.7562008187665808 
 02/08  11:00:00,15.354814127611816,0.0,0.0,-1.7897613548642335 
 02/08  12:00:00,15.404439278694183,0.0,0.0,-1.7987255778201615 
 02/08  13:00:00,16.81909441970507,789290.0811905265,0.0,-1.644281621720727 
 02/08  14:00:00,18.00000000095159,672556.5468447304,0.0,-1.3438815765445329 
 02/08  15:00:00,16.2031162906964,0.0,0.0,-1.5434019852066377 
 02/08  16:00:00,15.746030227149861,0.0,0.0,-1.713416967613135 
 02/08  17:00:00,15.777374835992248,0.0,0.0,-1.7267021469201625 
 02/08  18:00:00,15.783711349035068,0.0,0.0,-1.7320522482169843 
 02/08  19:00:00,15.77966086034592,0.0,0.0,-1.7316843762358263 
 02/08  20:00:00,15.755530116169484,0.0,0.0,-1.7311519226233106 
 02/08  21:00:00,15.705466962222993,0.0,0.0,-1.7367435696799956 
 02/08  22:00:00,15.644976092990632,0.0,0.0,-1.7468586225600263 
 02/08  23:00:00,18.112265419466323,939922.2179588665,0.0,-1.3987891057887699 
 02/08  24:00:00,18.000000000000015,559836.8955219444,0.0,-1.3114775471172436 
 02/09  01:00:00,17.999999999999998,633335.1805987669,0.0,-1.2982294054849375 
 02/09  02:00:00,18.000000000000019,656492.0582337269,0.0,-1.2884446799598946 
 02/09  03:00:00,17.99999999999999,678254.9221483162,0.0,-1.2831408663092983 
 02/09  04:00:00,18.000000000000026,697382.8814657333,0.0,-1.2797846067607764 
 02/09  05:00:00,17.999999999999976,707873.5483083712,0.0,-1.2759935986996856 
 02/09  06:00:00,18.00000000000001,719019.4342022268,0.0,-1.2731669867016267 
 02/09  07:00:00,18.000000000000005,730638.0432739169,0.0,-1.271745286630387 
 02/09  08:00:00,18.000000000000047,731478.5590199423,0.0,-1.2702300810745609 
 02/09  09:00:00,15.979662264718466,0.0,0.0,-1.5244474071379386 
 02/09  10:00:00,15.481266042228244,0.0,0.0,-1.7206779915134137 
 02/09  11:00:00,15.52019757552172,0.0,0.0,-1.74143921265399 
 02/09  12:00:00,15.591661001082619,0.0,0.0,-1.7416765380319888 
 02/09  13:00:00,16.93932064253561,634913.7499594637,0.0,-1.5905354632143594 
 02/09  14:00:00,18.0000000305874,454747.36117607119,0.0,-1.323605203438375 
 02/09  15:00:00,16.482591321686145,0.0,0.0,-1.4913537326084719 
 02/09  16:00:00,16.097886026193799,0.0,0.0,-1.6280825699848328 
 02/09  17:00:00,16.115213073430188,0.0,0.0,-1.6363153949433116 
 02/09  18:00:00,16.071285516652478,0.0,0.0,-1.6507323566681283 
 02/09  19:00:00,16.023498057177887,0.0,0.0,-1.6632880159587369 
 02/09  20:00:00,15.974913197400675,0.0,0.0,-1.6721830975202535 
 02/09  21:00:00,15.923618042759037,0.0,0.0,-1.6811755741947028 
 02/09  22:00:00,15.882774390244592,0.0,0.0,-1.687943612999604 
 02/09  23:00:00,18.124091456992458,719225.0877285942,0.0,-1.3724915900998645 
 02/09  24:00:00,18.0,360796.997753558,0.0,-1.3014317804690448 
 02/10  01:00:00,18.0,429668.9909477731,0.0,-1.2890526696488217 
 02/10  02:00:00,18.0,445847.3605492615,0.0,-1.2788731283009789 
 02/10  03:00:00,18.000000000000005,458017.533042716,0.0,-1.2719120083762468 
 02/10  04:00:00,18.0,472935.44318087756,0.0,-1.2672570364047234 
 02/10  05:00:00,18.000000000000008,489770.04620158197,0.0,-1.263856267497722 
 02/10  06:00:00,17.999999999999994,508415.27342593218,0.0,-1.2610664071078864 
 02/10  07:00:00,18.0,518157.8868502813,0.0,-1.2584831429822488 
 02/10  08:00:00,18.0,525224.1488337822,0.0,-1.2571678147871266 
 02/10  09:00:00,16.21212725160527,0.0,0.0,-1.4805275479226412 
 02/10  10:00:00,15.745966532509293,0.0,0.0,-1.6524099846364558 
 02/10  11:00:00,15.765647892973347,0.0,0.0,-1.6704301578746879 
 02/10  12:00:00,15.798465045155302,0.0,0.0,-1.676785585188543 
 02/10  13:00:00,17.026164464813879,560482.293704124,0.0,-1.5453154382371484 
 02/10  14:00:00,18.000000033643329,374530.9704915692,0.0,-1.3056176912345459 
 02/10  15:00:00,16.515420607475638,0.0,0.0,-1.4718517633891065 
 02/10  16:00:00,16.135903050972304,0.0,0.0,-1.6041226741362456 
 02/10  17:00:00,16.186001496283756,0.0,0.0,-1.6011893484691678 
 02/10  18:00:00,16.181486979555936,0.0,0.0,-1.5996082671282297 
 02/10  19:00:00,16.12718336512323,0.0,0.0,-1.60341196273629 
 02/10  20:00:00,16.047469230205313,0.0,0.0,-1.6141974780342539 
 02/10  21:00:00,15.971259110101065,0.0,0.0,-1.628249733016531 
 02/10  22:00:00,15.910380783045668,0.0,0.0,-1.6428856244342054 
 02/10  23:00:00,18.12054286843029,667319.8085258249,0.0,-1.337988383786106 
 02/10  24:00:00,18.00000000000001,307736.64954382579,0.0,-1.2733514364930483 
 02/11  01:00:00,18.000000000000005,351352.8060778755,0.0,-1.267122554919758 
 02/11  02:00:00,18.0,341953.0383252938,0.0,-1.2597171660174356 
 02/11  03:00:00,17.999999999999998,338726.94798308858,0.0,-1.2544942959752737 
 02/11  04:00:00,18.000000000000005,343371.17287766249,0.0,-1.2508335336592256 
 02/11  05:00:00,17.999999999999998,356402.79708699588,0.0,-1.2477283111876497 
 02/11  06:00:00,17.99999999999999,377197.35451888586,0.0,-1.2463118263286764 
 02/11  07:00:00,18.00000000000001,397563.9477337737,0.0,-1.2469257782026804 
 02/11  08:00:00,17.999999999999998,405844.63366201196,0.0,-1.2478173712045387 
 02/11  09:00:00,16.358420410935726,0.0,0.0,-1.4514606101272599 
 02/11  10:00:00,15.974051206457098,0.0,0.0,-1.599101844886795 
 02/11  11:00:00,16.075106277710139,0.0,0.0,-1.5984774069308586 
 02/11  12:00:00,16.2155327693133,0.0,0.0,-1.5835813636515995 
 02/11  13:00:00,17.319476679948609,296252.61281760616,0.0,-1.4523457580867059 
 02/11  14:00:00,18.140712997001253,0.0,0.0,-1.2698749507129515 
 02/11  15:00:00,17.342619683367429,0.0,0.0,-1.349273084706141 
 02/11  16:00:00,17.20124978997254,0.0,0.0,-1.4017407690013342 
 02/11  17:00:00,17.348696293935317,0.0,0.0,-1.3674362586644804 
 02/11  18:00:00,17.29944633547548,0.0,0.0,-1.3707857144176623 
 02/11  19:00:00,17.180040832306636,0.0,0.0,-1.3899353417688534 
 02/11  20:00:00,17.04022322071099,0.0,0.0,-1.4156784918346297 
 02/11  21:00:00,16.922717197357856,0.0,0.0,-1.4364800974166697 
 02/11  22:00:00,16.818431263874748,0.0,0.0,-1.4538243927212922 
 02/11  23:00:00,18.355195321915166,191797.5725702848,0.0,-1.2478274910979808 
 02/11  24:00:00,18.32223400512765,0.0,0.0,-1.1972980273892753 
 02/12  01:00:00,18.20665792488477,0.0,0.0,-1.206676544236678 
 02/12  02:00:00,18.13156264695301,0.0,0.0,-1.2149706272491819 
 02/12  03:00:00,18.045950990905845,0.0,0.0,-1.2244709272678327 
 02/12  04:00:00,18.000000284303103,57634.49892270804,0.0,-1.2357374316847963 
 02/12  05:00:00,17.999999999999998,144975.02468593379,0.0,-1.2392752182774727 
 02/12  06:00:00,18.00000000000001,229121.62154001345,0.0,-1.2410085100653504 
 02/12  07:00:00,18.00000000000001,300642.76592585709,0.0,-1.2429309758356542 
 02/12  08:00:00,17.999999999999998,342692.5537845187,0.0,-1.2458486624911065 
 02/12  09:00:00,16.443323898511126,0.0,0.0,-1.440972469599329 
 02/12  10:00:00,16.148900218368597,0.0,0.0,-1.5642638605810265 
 02/12  11:00:00,16.294271052464369,0.0,0.0,-1.5487204544008766 
 02/12  12:00:00,16.434788158535736,0.0,0.0,-1.5292940975326637 
 02/12  13:00:00,17.445521080734847,231173.51601781546,0.0,-1.408006009277093 
 02/12  14:00:00,18.383328735006186,0.0,0.0,-1.2225358412427252 
 02/12  15:00:00,17.666879581334567,0.0,0.0,-1.2824208142363092 
 02/12  16:00:00,17.66646459429487,0.0,0.0,-1.3075174536602717 
 02/12  17:00:00,17.8819504087866,0.0,0.0,-1.2464697321618934 
 02/12  18:00:00,17.808870136435723,0.0,0.0,-1.2395927422447682 
 02/12  19:00:00,17.642515380024553,0.0,0.0,-1.2610678575185593 
 02/12  20:00:00,17.476016139292925,0.0,0.0,-1.287102679500574 
 02/12  21:00:00,17.37833592016689,0.0,0.0,-1.3027424708885079 
 02/12  22:00:00,17.355214460552764,0.0,0.0,-1.3052850645061487 
 02/12  23:00:00,18.752751852155268,79642.59827582362,0.0,-1.1172934585702932 
 02/12  24:00:00,18.971495295964905,0.0,0.0,-1.0207576958452889 
 02/13  01:00:00,18.904117329246448,0.0,0.0,-1.0156881940345757 
 02/13  02:00:00,18.88076854251813,0.0,0.0,-1.018576517734008 
 02/13  03:00:00,18.87519763150809,0.0,0.0,-1.0238737080720859 
 02/13  04:00:00,18.88404227366989,0.0,0.0,-1.0256944211970863 
 02/13  05:00:00,18.89459487192477,0.0,0.0,-1.02461756177768 
 02/13  06:00:00,18.899109660797483,0.0,0.0,-1.024617564710972 
 02/13  07:00:00,18.894362346246653,0.0,0.0,-1.0279791072511382 
 02/13  08:00:00,18.891724429402499,0.0,0.0,-1.031900956479944 
 02/13  09:00:00,17.806346550170546,0.0,0.0,-1.1644794797611613 
 02/13  10:00:00,17.363940164891443,0.0,0.0,-1.2879257561708544 
 02/13  11:00:00,17.35046882919491,0.0,0.0,-1.3087490076950473 
 02/13  12:00:00,17.339149503754393,0.0,0.0,-1.3236769875570247 
 02/13  13:00:00,17.922632964731127,90278.66387426145,0.0,-1.274577476386669 
 02/13  14:00:00,18.835751285816629,0.0,0.0,-1.1091994749567374 
 02/13  15:00:00,17.811248212959666,0.0,0.0,-1.2122243191657638 
 02/13  16:00:00,17.30281181053176,0.0,0.0,-1.3298561701363079 
 02/13  17:00:00,17.054957606879744,0.0,0.0,-1.3790906611126524 
 02/13  18:00:00,16.75969663928746,0.0,0.0,-1.4455447327346907 
 02/13  19:00:00,16.555881415586695,0.0,0.0,-1.5055082029794296 
 02/13  20:00:00,16.515663723583818,0.0,0.0,-1.5273468213356332 
 02/13  21:00:00,16.562849096692888,0.0,0.0,-1.5180732216607842 
 02/13  22:00:00,16.61742620098137,0.0,0.0,-1.4958106694871998 
 02/13  23:00:00,18.24701794793023,232997.2393386564,0.0,-1.259359436166648 
 02/13  24:00:00,18.272100563112173,0.0,0.0,-1.195648630304564 
 02/14  01:00:00,18.14454545328806,0.0,0.0,-1.2076765055550106 
 02/14  02:00:00,18.050700488526478,0.0,0.0,-1.2311467504599625 
 02/14  03:00:00,18.00109041737487,24608.42813428528,0.0,-1.2504237929670359 
 02/14  04:00:00,18.0,63723.079240079634,0.0,-1.259304300915497 
 02/14  05:00:00,18.000000000000005,88775.75272142898,0.0,-1.2627017299175696 
 02/14  06:00:00,18.000000000000008,106448.0934243922,0.0,-1.2634331459371755 
 02/14  07:00:00,18.000000000000005,123953.73143741736,0.0,-1.263042644631943 
 02/14  08:00:00,18.0,134851.32079268687,0.0,-1.2619345495509955 
 02/14  09:00:00,16.78568917295998,0.0,0.0,-1.4114317086558668 
 02/14  10:00:00,16.54316150413281,0.0,0.0,-1.5030723614992126 
 02/14  11:00:00,16.68053809867088,0.0,0.0,-1.4848954211163406 
 02/14  12:00:00,16.812263741304915,0.0,0.0,-1.4645485049704339 
 02/14  13:00:00,17.647757756457364,177433.81374231805,0.0,-1.3645149712784844 
 02/14  14:00:00,18.613745074108974,0.0,0.0,-1.19065339619424 
 02/14  15:00:00,17.740991815569239,0.0,0.0,-1.2690764980898446 
 02/14  16:00:00,17.625096970872993,0.0,0.0,-1.3235038168875067 
 02/14  17:00:00,17.72514816812584,0.0,0.0,-1.2983502608842537 
 02/14  18:00:00,17.671204793399057,0.0,0.0,-1.300850961092363 
 02/14  19:00:00,17.55433304021766,0.0,0.0,-1.3145461676318507 
 02/14  20:00:00,17.42924951913476,0.0,0.0,-1.3324061604813709 
 02/14  21:00:00,17.3268533285876,0.0,0.0,-1.346523461774764 
 02/14  22:00:00,17.242005677659394,0.0,0.0,-1.3584141501014234 
 02/14  23:00:00,18.644615528131266,118802.6092426911,0.0,-1.174359314592415 
 02/14  24:00:00,18.80454283548693,0.0,0.0,-1.0931982211732517 
 02/15  01:00:00,18.718181222660247,0.0,0.0,-1.1001466900630537 
 02/15  02:00:00,18.691245185982568,0.0,0.0,-1.1038033980060028 
 02/15  03:00:00,18.67356639277759,0.0,0.0,-1.1020990551163499 
 02/15  04:00:00,18.65471587624261,0.0,0.0,-1.1021854105371194 
 02/15  05:00:00,18.632432893618469,0.0,0.0,-1.1027377409752306 
 02/15  06:00:00,18.60204643647753,0.0,0.0,-1.1063429519758346 
 02/15  07:00:00,18.582453487971948,0.0,0.0,-1.107871074846973 
 02/15  08:00:00,18.571449383119754,0.0,0.0,-1.1080772003591726 
 02/15  09:00:00,17.465007828402287,0.0,0.0,-1.2410087721414565 
 02/15  10:00:00,17.170862748846454,0.0,0.0,-1.3315612328576363 
 02/15  11:00:00,17.242455831934384,0.0,0.0,-1.3226112468203158 
 02/15  12:00:00,17.306717969754918,0.0,0.0,-1.3134032938641323 
 02/15  13:00:00,17.936940934158689,84454.02154553698,0.0,-1.2478973296167076 
 02/15  14:00:00,18.93136126648155,0.0,0.0,-1.0693014117169342 
 02/15  15:00:00,17.960344285145568,0.0,0.0,-1.1623443014788795 
 02/15  16:00:00,17.63194458277125,0.0,0.0,-1.2567370348891738 
 02/15  17:00:00,17.685319706890689,0.0,0.0,-1.2523106383915457 
 02/15  18:00:00,17.681993808650338,0.0,0.0,-1.2491093089988419 
 02/15  19:00:00,17.631554765990584,0.0,0.0,-1.2516608651468875 
 02/15  20:00:00,17.571921441939489,0.0,0.0,-1.2574664294472602 
 02/15  21:00:00,17.51379674008724,0.0,0.0,-1.2650811803134259 
 02/15  22:00:00,17.463884736463525,0.0,0.0,-1.2734118003463993 
 02/15  23:00:00,18.8226044951323,70218.87579025548,0.0,-1.1012109136719038 
 02/15  24:00:00,19.067575822954699,0.0,0.0,-1.0092723363630552 
 02/16  01:00:00,18.993856623106585,0.0,0.0,-1.0144154298773312 
 02/16  02:00:00,18.97645068507758,0.0,0.0,-1.0178658004231 
 02/16  03:00:00,18.965708049087455,0.0,0.0,-1.0183973968785678 
 02/16  04:00:00,18.94412633854358,0.0,0.0,-1.0223902303802062 
 02/16  05:00:00,18.919384690201935,0.0,0.0,-1.027194537655581 
 02/16  06:00:00,18.891548863024359,0.0,0.0,-1.0319920459596992 
 02/16  07:00:00,18.86691531907237,0.0,0.0,-1.038788934203083 
 02/16  08:00:00,18.854916573414348,0.0,0.0,-1.0419887459197608 
 02/16  09:00:00,17.73852879805126,0.0,0.0,-1.1772083158380038 
 02/16  10:00:00,17.40789457364153,0.0,0.0,-1.278240158591307 
 02/16  11:00:00,17.475138054346464,0.0,0.0,-1.2750382823474463 
 02/16  12:00:00,17.5657385409947,0.0,0.0,-1.2623255129596192 
 02/16  13:00:00,18.13688949387736,28020.320704890448,0.0,-1.2001579091583817 
 02/16  14:00:00,19.223332985326655,0.0,0.0,-1.0076122164798843 
 02/16  15:00:00,18.21212169250722,0.0,0.0,-1.1002602180176256 
 02/16  16:00:00,17.911149423280674,0.0,0.0,-1.1827923916698542 
 02/16  17:00:00,17.895987545752097,0.0,0.0,-1.190274464790248 
 02/16  18:00:00,17.83542080549424,0.0,0.0,-1.2009007582797713 
 02/16  19:00:00,17.748773908214074,0.0,0.0,-1.2165140446879573 
 02/16  20:00:00,17.67252337744483,0.0,0.0,-1.2306596770501955 
 02/16  21:00:00,17.619906856681714,0.0,0.0,-1.239598278338322 
 02/16  22:00:00,17.60149767649559,0.0,0.0,-1.239719939460359 
 02/16  23:00:00,18.9305901050449,42178.1028493864,0.0,-1.0648432460891495 
 02/16  24:00:00,19.230711485509344,0.0,0.0,-0.951677965109257 
 02/17  01:00:00,19.138882251124476,0.0,0.0,-0.9473397226814085 
 02/17  02:00:00,19.07974569921192,0.0,0.0,-0.9515991096387974 
 02/17  03:00:00,19.03404870275816,0.0,0.0,-0.9569942655476472 
 02/17  04:00:00,18.995486119048349,0.0,0.0,-0.96450029669248 
 02/17  05:00:00,18.96102315872498,0.0,0.0,-0.9729250755566352 
 02/17  06:00:00,18.937706435544656,0.0,0.0,-0.9804484473690579 
 02/17  07:00:00,18.93149568242391,0.0,0.0,-0.9834473676168657 
 02/17  08:00:00,18.93018847997241,0.0,0.0,-0.9858600111269619 
 02/17  09:00:00,17.800776760354834,0.0,0.0,-1.123323557648217 
 02/17  10:00:00,17.40943385712896,0.0,0.0,-1.235327096098286 
 02/17  11:00:00,17.380873442536165,0.0,0.0,-1.251329898990429 
 02/17  12:00:00,17.360523671941136,0.0,0.0,-1.2603957730912694 
 02/17  13:00:00,17.924424951552408,90736.19665382292,0.0,-1.2066224853752279 
 02/17  14:00:00,18.827619251965769,0.0,0.0,-1.0403640512160224 
 02/17  15:00:00,17.749479314705977,0.0,0.0,-1.147086324012714 
 02/17  16:00:00,17.337977039103998,0.0,0.0,-1.253374242637357 
 02/17  17:00:00,17.272328867667186,0.0,0.0,-1.2722528361519399 
 02/17  18:00:00,17.203329465029034,0.0,0.0,-1.2912585846627265 
 02/17  19:00:00,17.147313279057433,0.0,0.0,-1.3087022776036137 
 02/17  20:00:00,17.12079962617873,0.0,0.0,-1.3198665565391224 
 02/17  21:00:00,17.121054053448416,0.0,0.0,-1.3223370647344835 
 02/17  22:00:00,17.12810835824722,0.0,0.0,-1.3204058947624505 
 02/17  23:00:00,18.608430376709849,132440.08006487846,0.0,-1.1235190215986018 
 02/17  24:00:00,18.776011795096325,0.0,0.0,-1.04270118030897 
 02/18  01:00:00,18.69500529939121,0.0,0.0,-1.0501113631030815 
 02/18  02:00:00,18.669571835767184,0.0,0.0,-1.057440110956234 
 02/18  03:00:00,18.649753908104257,0.0,0.0,-1.0636690678357408 
 02/18  04:00:00,18.617739419338279,0.0,0.0,-1.0743810895287934 
 02/18  05:00:00,18.59089063322377,0.0,0.0,-1.0859834291614239 
 02/18  06:00:00,18.5681765390947,0.0,0.0,-1.0956093643035055 
 02/18  07:00:00,18.544037677244018,0.0,0.0,-1.1054222385946984 
 02/18  08:00:00,18.529802069612317,0.0,0.0,-1.1148638405159033 
 02/18  09:00:00,17.427897215257649,0.0,0.0,-1.253365543749366 
 02/18  10:00:00,17.141850071421414,0.0,0.0,-1.3467715772187459 
 02/18  11:00:00,17.19231359614216,0.0,0.0,-1.3460998293210374 
 02/18  12:00:00,17.223702038110124,0.0,0.0,-1.3463510949388685 
 02/18  13:00:00,17.870840885950046,116929.88773873126,0.0,-1.2818723110152562 
 02/18  14:00:00,18.791167987373549,0.0,0.0,-1.113305958185144 
 02/18  15:00:00,17.774903341044007,0.0,0.0,-1.218122231125864 
 02/18  16:00:00,17.468729448915047,0.0,0.0,-1.3081984506559042 
 02/18  17:00:00,17.490628103841549,0.0,0.0,-1.3062426889048542 
 02/18  18:00:00,17.45128627813966,0.0,0.0,-1.31248160480696 
 02/18  19:00:00,17.397931765971756,0.0,0.0,-1.321568634971564 
 02/18  20:00:00,17.341363235237855,0.0,0.0,-1.3314456234453894 
 02/18  21:00:00,17.291014587011344,0.0,0.0,-1.3409868198656459 
 02/18  22:00:00,17.25158923210905,0.0,0.0,-1.3487851202754354 
 02/18  23:00:00,18.661791613225117,116681.3090394676,0.0,-1.1644904850451925 
 02/18  24:00:00,18.866620683445647,0.0,0.0,-1.0789756038751495 
 02/19  01:00:00,18.792049285033085,0.0,0.0,-1.082625928292412 
 02/19  02:00:00,18.771807087333494,0.0,0.0,-1.083757028800838 
 02/19  03:00:00,18.75102093574186,0.0,0.0,-1.0840411880009485 
 02/19  04:00:00,18.71681417973166,0.0,0.0,-1.0879928127498278 
 02/19  05:00:00,18.675782772821458,0.0,0.0,-1.094993180758113 
 02/19  06:00:00,18.63242895284826,0.0,0.0,-1.103083240919787 
 02/19  07:00:00,18.593272743005845,0.0,0.0,-1.1102873352140519 
 02/19  08:00:00,18.56685175564265,0.0,0.0,-1.115644200716627 
 02/19  09:00:00,17.440488319256255,0.0,0.0,-1.2540515398232568 
 02/19  10:00:00,17.112406732076975,0.0,0.0,-1.352203272385082 
 02/19  11:00:00,17.129295931922014,0.0,0.0,-1.3559812620002472 
 02/19  12:00:00,17.14144124689523,0.0,0.0,-1.3580912795503287 
 02/19  13:00:00,17.802915764890327,134214.09998150418,0.0,-1.29018620990799 
 02/19  14:00:00,18.67379676241444,0.0,0.0,-1.126419625801331 
 02/19  15:00:00,17.610072698486975,0.0,0.0,-1.239663461204044 
