Date/Time,BEDROOM2.2:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),BEDROOM2.2:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),BEDROOM2.2:Zone Thermal Comfort Fanger Model PMV [](Hourly) 
 11/05  04:00:00,302895.0113665277,2.3916868485684974e-9,-1.8461461820287216 
 11/05  05:00:00,307032.8568377016,2.4837731871230063e-8,-1.843353283862884 
 11/05  06:00:00,314795.04943362847,9.988809779315489e-9,-1.8431718833580666 
 11/05  07:00:00,318221.7953862626,7.149481007218128e-9,-1.8444974945604776 
 11/05  08:00:00,0.0,0.0,-2.096676119227352 
 11/05  09:00:00,0.0,0.0,-2.254492078803552 
 11/05  10:00:00,0.0,0.0,-2.2609888330321938 
 11/05  11:00:00,0.0,0.0,-2.2411664639024528 
 11/05  12:00:00,0.0,0.0,-2.2079066099235007 
 11/05  13:00:00,0.0,0.0,-2.172058579250134 
 11/05  14:00:00,0.0,0.0,-2.1529675848776099 
 11/05  15:00:00,0.0,0.0,-2.084659813607367 
 11/05  16:00:00,0.0,0.0,-2.028232156403825 
 11/05  17:00:00,0.0,0.0,-2.0079994709966058 
 11/05  18:00:00,0.0,0.0,-2.02349079299496 
 11/05  19:00:00,0.0,0.0,-2.045889492075253 
 11/05  20:00:00,0.0,0.0,-2.0493024688458028 
 11/05  21:00:00,0.0,0.0,-2.057793558041255 
 11/05  22:00:00,641798.352861735,7.883613761805464e-9,-1.90875723828617 
 11/05  23:00:00,620963.6178823505,1.6856915863172618e-8,-1.8513988519019736 
 11/05  24:00:00,569123.5524557029,1.2943246474605985e-8,-1.841034398134033 
 11/06  01:00:00,793585.0508244926,3.2958382689685098e-8,-1.8374688901285539 
 11/06  02:00:00,828212.4010376025,2.9186253414081876e-8,-1.8322584656553143 
 11/06  03:00:00,837117.1930206952,5.220783805270912e-8,-1.8298041306454074 
 11/06  04:00:00,854766.7738809007,3.8829739423817958e-8,-1.82751982664249 
 11/06  05:00:00,563442.0082566554,2.7216628950554879e-8,-1.8255430383651033 
 11/06  06:00:00,238947.8203923136,5.256595159153221e-9,-1.8220667260649469 
 11/06  07:00:00,240801.76633814135,2.9544366952904967e-9,-1.819372744975794 
 11/06  08:00:00,0.0,0.0,-1.9890512138881702 
 11/06  09:00:00,0.0,0.0,-2.1118517359574895 
 11/06  10:00:00,0.0,0.0,-2.128317910858491 
 11/06  11:00:00,0.0,0.0,-2.135880422983844 
 11/06  12:00:00,0.0,0.0,-2.1200231365021007 
 11/06  13:00:00,0.0,0.0,-2.098944172845269 
 11/06  14:00:00,0.0,0.0,-2.0681684224354459 
 11/06  15:00:00,0.0,0.0,-2.0312372121572457 
 11/06  16:00:00,0.0,0.0,-1.9787893919712614 
 11/06  17:00:00,0.0,0.0,-1.9283177311878744 
 11/06  18:00:00,0.0,0.0,-1.914543548586687 
 11/06  19:00:00,0.0,0.0,-1.9279599150999199 
 11/06  20:00:00,0.0,0.0,-1.9334120271833233 
 11/06  21:00:00,0.0,0.0,-1.950409571783592 
 11/06  22:00:00,434923.8574125484,1.0738290256995242e-8,-1.857703805968287 
 11/06  23:00:00,453709.55213734068,1.3378098628891167e-8,-1.821796539282078 
 11/06  24:00:00,412363.1518058268,1.9095125480816934e-8,-1.8174480684332766 
 11/07  01:00:00,634526.7430522437,3.978044560426497e-8,-1.814772347404501 
 11/07  02:00:00,666410.4568475477,2.0591528482327705e-8,-1.8094776481613309 
 11/07  03:00:00,696030.3445714266,2.5067947717616336e-8,-1.8065748743204236 
 11/07  04:00:00,725581.2986621831,3.284412741777487e-8,-1.8039411823154948 
 11/07  05:00:00,776120.979437436,2.447961833240697e-8,-1.8032354375879459 
 11/07  06:00:00,818982.22155462,3.12070369545836e-8,-1.805897755788773 
 11/07  07:00:00,872568.1933279621,8.927258932089899e-9,-1.8071999983976129 
 11/07  08:00:00,895343.1003362344,8.853717758938729e-9,-1.812918382342246 
 11/07  09:00:00,868203.2739228613,3.852278496196959e-8,-1.8112238961401202 
 11/07  10:00:00,691460.8069158878,2.476099325576797e-8,-1.8006887963482643 
 11/07  11:00:00,611525.708792995,1.0768985703180079e-8,-1.7911106240879642 
 11/07  12:00:00,516196.82117824346,2.5272584025515245e-8,-1.7893225712058739 
 11/07  13:00:00,458437.9331929053,2.7856117412738969e-8,-1.7855095117270477 
 11/07  14:00:00,388540.57615108127,2.1717028175771703e-8,-1.7844398439286949 
 11/07  15:00:00,247417.5473352589,1.2738610166707076e-8,-1.7793757196064406 
 11/07  16:00:00,159820.8645249945,1.1165468549734215e-8,-1.7733679859990222 
 11/07  17:00:00,199458.05851303048,4.278177812011563e-9,-1.7665522297032595 
 11/07  18:00:00,246371.5795239529,1.2303758012421895e-8,-1.7648312964524236 
 11/07  19:00:00,313347.8660625456,1.7777779248717708e-8,-1.764923904715352 
 11/07  20:00:00,295949.2605602891,9.99520466393733e-9,-1.7654043627159282 
 11/07  21:00:00,353240.779816066,1.092246293410426e-8,-1.76676394747949 
 11/07  22:00:00,455709.35835973298,2.3290169792744565e-8,-1.770044988299912 
 11/07  23:00:00,559619.1966731965,1.3224621397966985e-8,-1.7737725470729083 
 11/07  24:00:00,599636.1732690103,1.056434939528117e-8,-1.7751201168518525 
 11/08  01:00:00,818178.8008791846,3.124284830846591e-8,-1.778992489737209 
 11/08  02:00:00,356124.6336741834,2.545164079492679e-8,-1.7803389860810104 
 11/08  03:00:00,186980.33824675677,1.2853718089900213e-8,-1.7782406920589114 
 11/08  04:00:00,190099.76233942764,2.800959464366315e-9,-1.778109662321517 
 11/08  05:00:00,194875.16405198445,1.3467627013596939e-8,-1.7790021905491165 
 11/08  06:00:00,195135.79654363686,9.630696240492398e-9,-1.7788265519691014 
 11/08  07:00:00,195227.33476176335,7.30295823814231e-9,-1.7787744932596679 
 11/08  08:00:00,194761.50054436929,9.478018370145947e-9,-1.7786103020166307 
 11/08  09:00:00,241564.2755804337,5.9472426983120389e-9,-1.7790999512750819 
 11/08  10:00:00,395744.3766497337,3.2805758110043827e-9,-1.7774448475419909 
 11/08  11:00:00,284595.95125806759,1.596802690073673e-8,-1.775356376579742 
 11/08  12:00:00,289929.9693454786,4.489209004532313e-9,-1.7753566155134924 
 11/08  13:00:00,296298.35159866386,1.142126393460785e-8,-1.7760420409236302 
 11/08  14:00:00,301854.45713268508,1.3160672551748576e-8,-1.7792340132312146 
 11/08  15:00:00,238961.9055764819,1.566746732351021e-8,-1.779683667264992 
 11/08  16:00:00,803487.6037265516,3.425100203457987e-8,-1.770694927756692 
 11/08  17:00:00,667725.3106674599,6.369305083353538e-9,-1.7532885155993397 
 11/08  18:00:00,545375.5220371066,1.9107915250060615e-8,-1.7383701406991879 
 11/08  19:00:00,557684.0307357662,3.105355972365942e-8,-1.7320500714144059 
 11/08  20:00:00,560806.7153759854,1.014228701023967e-8,-1.7406025080644479 
 11/08  21:00:00,668315.4420575334,4.404796527524013e-8,-1.7569987578377938 
 11/08  22:00:00,741220.7349598717,7.366907084360719e-9,-1.7647649913211506 
 11/08  23:00:00,750417.0979873992,3.353477495693369e-8,-1.7658918509739603 
 11/08  24:00:00,692052.8821146116,1.9466028788883706e-8,-1.765330804613395 
 11/09  01:00:00,808524.8444299639,1.6398189472965897e-8,-1.769096854776707 
 11/09  02:00:00,777796.0307030495,6.369305083353538e-9,-1.7676491065795288 
 11/09  03:00:00,745396.6912579648,1.4861711861158256e-8,-1.7652748396300909 
 11/09  04:00:00,732218.3120767193,2.532374310248997e-8,-1.7630857944502155 
 11/09  05:00:00,733169.4273651037,2.056594894384034e-8,-1.762123825030973 
 11/09  06:00:00,755302.1825563896,2.6193447411060334e-8,-1.7598959976392142 
 11/09  07:00:00,789850.7308832661,3.8113512346171777e-8,-1.762523580923093 
 11/09  08:00:00,0.0,0.0,-1.9549355859702038 
 11/09  09:00:00,0.0,0.0,-2.0598927212429496 
 11/09  10:00:00,0.0,0.0,-2.056671528114566 
 11/09  11:00:00,0.0,0.0,-2.0463147226127265 
 11/09  12:00:00,0.0,0.0,-2.030229139072926 
 11/09  13:00:00,0.0,0.0,-2.001658181067536 
 11/09  14:00:00,0.0,0.0,-1.9647032230579105 
 11/09  15:00:00,0.0,0.0,-1.9200223041293934 
 11/09  16:00:00,0.0,0.0,-1.8743252862732798 
 11/09  17:00:00,0.0,0.0,-1.8523021675970484 
 11/09  18:00:00,0.0,0.0,-1.8658535478934045 
 11/09  19:00:00,0.0,0.0,-1.8896036714451019 
 11/09  20:00:00,0.0,0.0,-1.8922567146983152 
 11/09  21:00:00,0.0,0.0,-1.9093895074659777 
 11/09  22:00:00,420828.73415612909,1.6528778346014407e-8,-1.8273898936057767 
 11/09  23:00:00,437224.08909592239,1.4439649476116756e-8,-1.7960849130473924 
 11/09  24:00:00,423303.54413683,5.6274984672199938e-9,-1.7943602403221227 
 11/10  01:00:00,661377.978809507,3.214708499399421e-8,-1.799720405352399 
 11/10  02:00:00,696596.9075109428,1.67290181707358e-8,-1.802716977703934 
 11/10  03:00:00,731345.9215913848,3.862510311591905e-9,-1.804015055798311 
 11/10  04:00:00,765698.6648194695,4.658033958548913e-8,-1.8019533901372374 
 11/10  05:00:00,800411.6861520951,5.090328158985358e-9,-1.7996965909594079 
 11/10  06:00:00,835112.5248179399,1.9056756173085888e-8,-1.7962671270983364 
 11/10  07:00:00,870376.7311186506,1.3582734936790075e-8,-1.7909466653975053 
 11/10  08:00:00,0.0,0.0,-1.988773265351372 
 11/10  09:00:00,0.0,0.0,-2.091840129974809 
 11/10  10:00:00,0.0,0.0,-2.0880599268711679 
 11/10  11:00:00,0.0,0.0,-2.0873431220605558 
 11/10  12:00:00,0.0,0.0,-2.084924122736094 
 11/10  13:00:00,0.0,0.0,-2.0774948312966234 
 11/10  14:00:00,0.0,0.0,-2.0718459642559177 
 11/10  15:00:00,0.0,0.0,-2.055092769774549 
 11/10  16:00:00,0.0,0.0,-2.0323305910810065 
 11/10  17:00:00,0.0,0.0,-2.0022124781993408 
 11/10  18:00:00,0.0,0.0,-1.9930287942841208 
 11/10  19:00:00,0.0,0.0,-2.0032930599007208 
 11/10  20:00:00,0.0,0.0,-2.0126331030553468 
 11/10  21:00:00,0.0,0.0,-2.0249186924735387 
 11/10  22:00:00,673577.4397642459,7.788969469402219e-9,-1.8616239407709073 
 11/10  23:00:00,581063.2823796261,2.0745005713251886e-8,-1.8061986085121749 
 11/10  24:00:00,466392.57702108527,2.5195845410053154e-8,-1.7993636671640617 
 11/11  01:00:00,627595.0904937859,1.0395950766906026e-8,-1.7972684948102025 
 11/11  02:00:00,596801.7806612244,2.0745005713251886e-8,-1.7991405028629338 
 11/11  03:00:00,622187.4355757076,1.3557155398302712e-8,-1.8010263596591825 
 11/11  04:00:00,686068.8756717278,2.6423663257446607e-8,-1.8042159921237922 
 11/11  05:00:00,774135.6992421635,3.491607003525132e-8,-1.8089886992478177 
 11/11  06:00:00,875426.965111373,4.604316927725449e-8,-1.812055747027477 
 11/11  07:00:00,219719.20782917206,1.035971308738226e-9,-1.8132883297000966 
 11/11  08:00:00,0.0,0.0,-1.9869901477217214 
 11/11  09:00:00,0.0,0.0,-2.112169144640407 
 11/11  10:00:00,0.0,0.0,-2.1218324927054796 
 11/11  11:00:00,0.0,0.0,-2.1193071649117498 
 11/11  12:00:00,0.0,0.0,-2.0749535942564716 
 11/11  13:00:00,0.0,0.0,-2.0099953730538147 
 11/11  14:00:00,0.0,0.0,-1.9228177702093823 
 11/11  15:00:00,0.0,0.0,-1.8251188143505113 
 11/11  16:00:00,0.0,0.0,-1.709173581400915 
 11/11  17:00:00,0.0,0.0,-1.6119233803508136 
 11/11  18:00:00,0.0,0.0,-1.5744264200596337 
 11/11  19:00:00,0.0,0.0,-1.6145310782120599 
 11/11  20:00:00,0.0,0.0,-1.6781080223973684 
 11/11  21:00:00,0.0,0.0,-1.7614593096641154 
 11/11  22:00:00,186321.41748384338,5.53157519789238e-9,-1.7977967026212334 
 11/11  23:00:00,270929.69870605246,7.840128546376946e-9,-1.7944342466883332 
 11/11  24:00:00,247549.35827335286,7.814549007889582e-9,-1.7983763131532056 
 11/12  01:00:00,452085.9404609933,1.553104311824427e-8,-1.8040578266745238 
 11/12  02:00:00,431929.89148118926,7.239009391923901e-9,-1.8042496338176742 
 11/12  03:00:00,418340.9534816004,4.04156708100345e-9,-1.8007959316288283 
 11/12  04:00:00,437632.6835829886,1.823821094149025e-8,-1.7961430751566328 
 11/12  05:00:00,489316.363295804,1.5731416169728619e-8,-1.791180609893311 
 11/12  06:00:00,576664.9371818643,4.39968061982654e-9,-1.7836486096059497 
 11/12  07:00:00,635990.7229704046,2.432614110148279e-8,-1.7810952587538669 
 11/12  08:00:00,0.0,0.0,-1.9399953163011877 
 11/12  09:00:00,0.0,0.0,-2.027046811504154 
 11/12  10:00:00,0.0,0.0,-2.0171790333223917 
 11/12  11:00:00,0.0,0.0,-1.9905804174847526 
 11/12  12:00:00,0.0,0.0,-1.9556455377839337 
 11/12  13:00:00,0.0,0.0,-1.9049310298052964 
 11/12  14:00:00,0.0,0.0,-1.8405641219167329 
 11/12  15:00:00,0.0,0.0,-1.7728734122234076 
 11/12  16:00:00,0.0,0.0,-1.7055876351469846 
 11/12  17:00:00,0.0,0.0,-1.6724547753945925 
 11/12  18:00:00,0.0,0.0,-1.6883119178565607 
 11/12  19:00:00,0.0,0.0,-1.7251840952566094 
 11/12  20:00:00,0.0,0.0,-1.7588576650314545 
 11/12  21:00:00,0.0,0.0,-1.8110498296502685 
 11/12  22:00:00,341309.0015676962,0.0,-1.77603220842373 
 11/12  23:00:00,422917.1156174245,4.988010005035903e-9,-1.7497823349325879 
 11/12  24:00:00,425520.04639502,1.6780177247710527e-8,-1.7477341657512138 
 11/13  01:00:00,665822.6510168569,1.8551560287960457e-8,-1.7474650241801333 
 11/13  02:00:00,703892.0329809625,1.736850663291989e-8,-1.7493272099743345 
 11/13  03:00:00,715058.862549456,2.504236817912897e-8,-1.7478165195089944 
 11/13  04:00:00,734961.7609128367,5.40495648237993e-8,-1.746095766220006 
 11/13  05:00:00,748065.612514712,1.4912870938132984e-8,-1.7436623752586358 
 11/13  06:00:00,770734.7116199823,2.7625901566352696e-8,-1.7402713539613109 
 11/13  07:00:00,783859.9160077147,3.583693342079641e-8,-1.7388674045550179 
 11/13  08:00:00,0.0,0.0,-1.929827541278561 
 11/13  09:00:00,0.0,0.0,-2.0052274144473949 
 11/13  10:00:00,0.0,0.0,-1.9288799839265694 
 11/13  11:00:00,0.0,0.0,-1.846345858611696 
 11/13  12:00:00,0.0,0.0,-1.7834047015413533 
 11/13  13:00:00,0.0,0.0,-1.730637185121838 
 11/13  14:00:00,0.0,0.0,-1.665355488229042 
 11/13  15:00:00,0.0,0.0,-1.5833061121998129 
 11/13  16:00:00,0.0,0.0,-1.4748012549339942 
 11/13  17:00:00,0.0,0.0,-1.3674784073843048 
 11/13  18:00:00,0.0,0.0,-1.31958437695171 
 11/13  19:00:00,0.0,0.0,-1.343350603153048 
 11/13  20:00:00,0.0,0.0,-1.3844527151832478 
 11/13  21:00:00,0.0,0.0,-1.4403240370713118 
 11/13  22:00:00,0.0,0.0,-1.4970897295483843 
 11/13  23:00:00,0.0,0.0,-1.5264708224295765 
 11/13  24:00:00,0.0,0.0,-1.520485742039659 
 11/14  01:00:00,0.0,0.0,-1.562613282180387 
 11/14  02:00:00,0.0,0.0,-1.5904907194433205 
 11/14  03:00:00,0.0,0.0,-1.6045502709716884 
 11/14  04:00:00,0.0,0.0,-1.6285868797386325 
 11/14  05:00:00,26317.21672045908,0.0,-1.6672772553945817 
 11/14  06:00:00,143224.05988065134,4.75139927402779e-9,-1.6801004848612356 
 11/14  07:00:00,251873.21672896285,5.844924544362584e-9,-1.6846918507816294 
 11/14  08:00:00,309226.9835733344,1.2768452961609e-8,-1.6850365155359355 
 11/14  09:00:00,264120.89810798646,5.787370582766016e-9,-1.6848909528410306 
 11/14  10:00:00,71939.58665574709,6.014388986841368e-9,-1.675152028047623 
 11/14  11:00:00,0.0,0.0,-1.655889240288471 
 11/14  12:00:00,0.0,0.0,-1.5927782215589537 
 11/14  13:00:00,0.0,0.0,-1.5419563236973837 
 11/14  14:00:00,0.0,0.0,-1.4993291382959325 
 11/14  15:00:00,0.0,0.0,-1.448476294784614 
 11/14  16:00:00,0.0,0.0,-1.403659044140269 
 11/14  17:00:00,0.0,0.0,-1.3921724536047049 
 11/14  18:00:00,0.0,0.0,-1.4069827683503434 
 11/14  19:00:00,0.0,0.0,-1.4394445096493205 
 11/14  20:00:00,0.0,0.0,-1.4675930255262273 
 11/14  21:00:00,0.0,0.0,-1.5040940522977747 
 11/14  22:00:00,0.0,0.0,-1.5637763204542308 
 11/14  23:00:00,28909.60765992877,1.9732215861267834e-9,-1.617161950253378 
 11/14  24:00:00,96601.76501195024,2.0047963289471228e-9,-1.625258828708926 
 11/15  01:00:00,329696.6207548068,1.4618706245528302e-8,-1.6323254902949267 
 11/15  02:00:00,402549.1045152071,5.9472426983120389e-9,-1.635556287087099 
 11/15  03:00:00,453545.8484481763,3.836930773104541e-11,-1.640548053303701 
 11/15  04:00:00,510364.60835073006,2.212630079156952e-8,-1.6457440279031013 
 11/15  05:00:00,559433.8082910907,2.2254198484006339e-8,-1.6484405094432613 
 11/15  06:00:00,596762.0827655274,2.3277380023500883e-8,-1.65115848466622 
 11/15  07:00:00,634843.601496507,6.3437255448661748e-9,-1.6531711768773408 
 11/15  08:00:00,650357.6612828098,3.046693564101588e-8,-1.659938460654588 
 11/15  09:00:00,493785.24102023537,1.4848922091914574e-8,-1.6605068188162693 
 11/15  10:00:00,168694.72840831639,6.1247007465681239e-9,-1.644103464061276 
 11/15  11:00:00,17450.546763631974,1.0907275083127388e-9,-1.6290934268181324 
 11/15  12:00:00,0.0,0.0,-1.588427906689071 
 11/15  13:00:00,0.0,0.0,-1.52332418734447 
 11/15  14:00:00,0.0,0.0,-1.4599336223270945 
 11/15  15:00:00,0.0,0.0,-1.3472258353700975 
 11/15  16:00:00,0.0,0.0,-1.2174148496789954 
 11/15  17:00:00,0.0,0.0,-1.151832051690845 
 11/15  18:00:00,0.0,0.0,-1.1975715525197504 
 11/15  19:00:00,0.0,0.0,-1.2672831172841859 
 11/15  20:00:00,0.0,0.0,-1.3079963177549213 
 11/15  21:00:00,0.0,0.0,-1.3435694969606598 
 11/15  22:00:00,0.0,0.0,-1.3529363339013183 
 11/15  23:00:00,0.0,0.0,-1.3520547457086372 
 11/15  24:00:00,0.0,0.0,-1.3472981854176054 
 11/16  01:00:00,0.0,0.0,-1.3839031303249006 
 11/16  02:00:00,0.0,0.0,-1.430798133835872 
 11/16  03:00:00,0.0,0.0,-1.4739124908658439 
 11/16  04:00:00,0.0,0.0,-1.518127546590111 
 11/16  05:00:00,0.0,0.0,-1.5733953770654734 
 11/16  06:00:00,172.7159963503297,0.0,-1.6183050646618647 
 11/16  07:00:00,142309.07877408708,6.912870276210015e-9,-1.6475936078536826 
 11/16  08:00:00,0.0,0.0,-1.736888090498922 
 11/16  09:00:00,0.0,0.0,-1.8255807059220096 
 11/16  10:00:00,0.0,0.0,-1.775479454747787 
 11/16  11:00:00,0.0,0.0,-1.8010395990433315 
 11/16  12:00:00,0.0,0.0,-1.818924407998968 
 11/16  13:00:00,0.0,0.0,-1.8351153416854396 
 11/16  14:00:00,0.0,0.0,-1.8561776968148088 
 11/16  15:00:00,0.0,0.0,-1.8687575446588479 
 11/16  16:00:00,0.0,0.0,-1.8828634173815143 
 11/16  17:00:00,0.0,0.0,-1.9158673107876177 
 11/16  18:00:00,0.0,0.0,-1.9669032212293905 
 11/16  19:00:00,0.0,0.0,-2.0265893554857294 
 11/16  20:00:00,0.0,0.0,-2.0480552217369989 
 11/16  21:00:00,0.0,0.0,-2.0523754033456127 
 11/16  22:00:00,292065.29258420495,6.002132124649506e-9,-1.8139421285530105 
 11/16  23:00:00,38072.14652451743,2.6618707238412755e-9,-1.7509781097072375 
 11/16  24:00:00,0.0,0.0,-1.7363248121057487 
 11/17  01:00:00,174511.4019602867,7.26595926283023e-9,-1.7445202337282444 
 11/17  02:00:00,207472.41161727583,8.844125432005967e-9,-1.7573393443736068 
 11/17  03:00:00,232480.0478090648,7.622702469234355e-9,-1.768820232213959 
 11/17  04:00:00,252375.0660312225,4.757794158649631e-9,-1.7804291814398053 
 11/17  05:00:00,270206.4223714803,1.0538769856793806e-8,-1.7912767722918864 
 11/17  06:00:00,279169.25597737196,1.5360512861661847e-8,-1.8010915130677375 
 11/17  07:00:00,287008.83065859516,1.106315039578476e-8,-1.8091786315677779 
 11/17  08:00:00,0.0,0.0,-2.1477309156284396 
 11/17  09:00:00,0.0,0.0,-2.3070329269228027 
 11/17  10:00:00,0.0,0.0,-2.282275277297419 
 11/17  11:00:00,0.0,0.0,-2.2560687246594486 
 11/17  12:00:00,0.0,0.0,-2.2285323107485048 
 11/17  13:00:00,0.0,0.0,-2.191737226662828 
 11/17  14:00:00,0.0,0.0,-2.151640836868915 
 11/17  15:00:00,0.0,0.0,-2.1125398681502718 
 11/17  16:00:00,0.0,0.0,-2.092385480184462 
 11/17  17:00:00,0.0,0.0,-2.0495872564995607 
 11/17  18:00:00,0.0,0.0,-2.0762366760310955 
 11/17  19:00:00,0.0,0.0,-2.0994068153940339 
 11/17  20:00:00,0.0,0.0,-2.085817576947469 
 11/17  21:00:00,0.0,0.0,-2.12110369919894 
 11/17  22:00:00,361062.5871980031,3.0145029329885027e-8,-1.9310274200418057 
 11/17  23:00:00,130463.98482464673,3.8305358884827e-9,-1.867672019903031 
 11/17  24:00:00,70701.16173662358,3.553957128588081e-9,-1.8620584369602258 
 11/18  01:00:00,277901.65584840989,6.27356452501512e-9,-1.8613492768347544 
 11/18  02:00:00,289409.11791572897,1.5731416169728619e-9,-1.8590355630878153 
 11/18  03:00:00,288549.26033454047,7.226219622680219e-9,-1.85447774373054 
 11/18  04:00:00,290608.07955563787,3.376499080331996e-9,-1.849949311799689 
 11/18  05:00:00,303050.33790365068,1.8071943941322389e-8,-1.8460382218967664 
 11/18  06:00:00,313194.8281472835,1.7637091787037208e-8,-1.8428655288865457 
 11/18  07:00:00,321768.798613541,1.4286172245192575e-8,-1.8403023141629536 
 11/18  08:00:00,0.0,0.0,-2.1541129847910636 
 11/18  09:00:00,0.0,0.0,-2.3197054829303536 
 11/18  10:00:00,0.0,0.0,-2.325968969342803 
 11/18  11:00:00,0.0,0.0,-2.3036261114541687 
 11/18  12:00:00,0.0,0.0,-2.2712130119179116 
 11/18  13:00:00,0.0,0.0,-2.2440560321226736 
 11/18  14:00:00,0.0,0.0,-2.201650247681949 
 11/18  15:00:00,0.0,0.0,-2.1779275432391778 
 11/18  16:00:00,0.0,0.0,-2.169467926652895 
 11/18  17:00:00,0.0,0.0,-2.1204214124866058 
 11/18  18:00:00,0.0,0.0,-2.1067670921968144 
 11/18  19:00:00,0.0,0.0,-2.137579906872967 
 11/18  20:00:00,0.0,0.0,-2.1665015986900308 
 11/18  21:00:00,0.0,0.0,-2.1524318025586717 
 11/18  22:00:00,386540.47204777228,7.608085590098718e-9,-1.96645617117715 
 11/18  23:00:00,197106.9266025952,9.605116702005035e-9,-1.906789977317666 
 11/18  24:00:00,146726.0710226414,5.713829409614846e-9,-1.9005378796323179 
 11/19  01:00:00,374096.09846068717,1.5228960949441118e-8,-1.8981758347563143 
 11/19  02:00:00,410179.04512276899,5.537970082514221e-9,-1.8962267275672918 
 11/19  03:00:00,443602.2535011871,9.592326932761353e-9,-1.894065036833997 
 11/19  04:00:00,478823.4208055417,1.3378098628891167e-8,-1.8932397394046255 
 11/19  05:00:00,521415.11254709257,4.988010005035903e-9,-1.8978521423756854 
 11/19  06:00:00,558677.3585706077,2.2637891561316793e-8,-1.9028663729668126 
 11/19  07:00:00,585947.940465936,1.8749801711237525e-8,-1.9073572090259472 
 11/19  08:00:00,0.0,0.0,-2.3643692652345797 
 11/19  09:00:00,0.0,0.0,-2.5932982969605606 
 11/19  10:00:00,0.0,0.0,-2.588742014565586 
 11/19  11:00:00,0.0,0.0,-2.5506356085797026 
 11/19  12:00:00,0.0,0.0,-2.481827509935653 
 11/19  13:00:00,0.0,0.0,-2.3899133258421485 
 11/19  14:00:00,0.0,0.0,-2.3013874174006476 
 11/19  15:00:00,0.0,0.0,-2.2166300990716998 
 11/19  16:00:00,0.0,0.0,-2.101857625220684 
 11/19  17:00:00,0.0,0.0,-2.055121085692145 
 11/19  18:00:00,0.0,0.0,-2.0745078191559878 
 11/19  19:00:00,0.0,0.0,-2.119807116776215 
 11/19  20:00:00,0.0,0.0,-2.163836999005621 
 11/19  21:00:00,0.0,0.0,-2.209526573426759 
 11/19  22:00:00,397943.505769086,6.374634153871739e-9,-1.9819282069602947 
 11/19  23:00:00,208040.34833948149,6.957634468562901e-9,-1.9203860892432574 
 11/19  24:00:00,139302.96354748406,1.5425485375303084,-1.9076503961385286 
 11/20  01:00:00,345162.0387474123,1.2053078535245732e-8,-1.9010345744466133 
 11/20  02:00:00,357648.16468369888,1.8826540326699616e-8,-1.8967828691995608 
 11/20  03:00:00,360168.9560843454,6.10071992923622e-9,-1.8909998197410867 
 11/20  04:00:00,366273.1996009277,7.047162853268674e-9,-1.8863765547903458 
 11/20  05:00:00,375571.11079009037,1.3953638244856848e-8,-1.882353416045463 
 11/20  06:00:00,381085.86602199779,7.1878503149491738e-9,-1.8800247551980845 
 11/20  07:00:00,390935.0454278623,1.9453239019640024e-8,-1.8788821111511889 
 11/20  08:00:00,0.0,0.0,-2.1614936299890195 
 11/20  09:00:00,0.0,0.0,-2.3310284882988556 
 11/20  10:00:00,0.0,0.0,-2.3335536890446137 
 11/20  11:00:00,0.0,0.0,-2.325050145002947 
 11/20  12:00:00,0.0,0.0,-2.3122053322771136 
 11/20  13:00:00,0.0,0.0,-2.292514377322382 
 11/20  14:00:00,0.0,0.0,-2.2633193980344576 
 11/20  15:00:00,0.0,0.0,-2.241244904264588 
 11/20  16:00:00,0.0,0.0,-2.198324993586562 
 11/20  17:00:00,0.0,0.0,-2.1627376207132666 
 11/20  18:00:00,0.0,0.0,-2.1877628715985528 
 11/20  19:00:00,0.0,0.0,-2.221164622361653 
 11/20  20:00:00,0.0,0.0,-2.242325775850392 
 11/20  21:00:00,0.0,0.0,-2.22473768710299 
 11/20  22:00:00,458649.9254916691,2.531003977830031e-9,-2.004115880997245 
 11/20  23:00:00,248702.5606862657,9.157474778476172e-9,-1.9428640152265662 
 11/20  24:00:00,172136.67214897296,8.073541835074139e-9,-1.9362942753929109 
 11/21  01:00:00,368941.15316655687,1.6642687228340948e-8,-1.9332837084204074 
 11/21  02:00:00,377377.4576547496,2.5515589641145199e-8,-1.9289583959703174 
 11/21  03:00:00,381119.1309295176,1.6537171632080573e-8,-1.9230663032103955 
 11/21  04:00:00,389561.07037788277,9.669065548223444e-9,-1.9178390650585593 
 11/21  05:00:00,404856.241222737,1.2367706858640304e-8,-1.9142480278608172 
 11/21  06:00:00,420971.02208808416,1.0321343779651216e-8,-1.9117362025197076 
 11/21  07:00:00,433914.57402689688,1.6933654478634709e-8,-1.9099669676642029 
 11/21  08:00:00,441084.9672781454,1.6342418327688146e-8,-1.9090353049273774 
 11/21  09:00:00,481916.9730136714,4.128537511860486e-8,-1.9078930183684438 
 11/21  10:00:00,455637.5950047718,2.398081733190338e-8,-1.9041495933050908 
 11/21  11:00:00,493251.46197331239,6.318146006378811e-9,-1.9000934025293197 
 11/21  12:00:00,487491.7817529541,2.48121523327427e-9,-1.8990683923843284 
 11/21  13:00:00,482127.3396360105,1.2815348782169167e-8,-1.9000762664402596 
 11/21  14:00:00,477917.1360669132,0.0,-1.9029850622259348 
